UserID;Location;Age
13142;valladolid, n/a, spain;23
13143;lyon, n/a, france;43
13144;vancouver, british columbia, canada;NULL
13145;naestved, n/a, denmark;64
13146;east bridgewater, massachusetts, usa;36
13147;madison hts, virginia, usa;NULL
13148;halifax, nova scotia, canada;NULL
13149;columbus, ohio, usa;NULL
13150;page, arizona, usa;31
13151;aliquippa, pennsylvania, usa;26
13152;perth, western australia, australia;34
13153;bognor regis, england, united kingdom;21
13154;oradell, new jersey, usa;46
13155;georgetown, ontario, canada;NULL
13156;dayton, texas, usa;NULL
13157;paris, ile-de-france, france;40
13158;chennai, tamil nadu, india;NULL
13159;torino, piemonte, italy;28
13160;amsterdam, noord-holland, netherlands;65
13161;roma, ,;NULL
13162;brussels, brussels, belgium;26
13163;pinehurst, northern ireland, usa;NULL
13164;scottsburg, indiana, usa;33
13165;plano,tx, texas, afghanistan;18
13166;cardiff, wales, united kingdom;NULL
13167;river vale, new jersey, usa;NULL
13168;burlington, vermont, usa;60
13169;los gatos, california, usa;NULL
13170;minneapolis, minnesota, usa;20
13171;london, england, united kingdom;32
13172;edmonton, alberta, canada;NULL
13173;norfolk, virginia, usa;55
13174;grootebroek, noord holland, netherlands;NULL
13175;sevilla, n/a, spain;21
13176;sevilla, n/a, spain;22
13177;montréal, quebec, canada;NULL
13178;paris, ile-de-france, france;26
13179;schio, veneto, italy;NULL
13180;aystetten, bavaria, germany;NULL
13181;wirksworth, england, united kingdom;58
13182;dallas, texas, usa;30
13183;new orleans, louisiana, usa;26
13184;erkelenz, northrhinewestfalia, germany;22
13185;bari, puglia, italy;NULL
13186;mumbai, maharastra, india;23
13187;east lansing, michigan, usa;45
13188;manchester, new hampshire, usa;36
13189;copenhagen ø, n/a, denmark;NULL
13190;canterbruy, england, united kingdom;NULL
13191;north bergen, new jersey, usa;57
13192;pierre, south dakota, usa;NULL
13193;toronto, ontario, canada;41
13194;winchester, massachusetts, usa;36
13195;drury, missouri, usa;55
13196;vicolungo (no), novara, italy;NULL
13197;ottawa, ontario, canada;18
13198;london, ontario, canada;32
13199;omaha, nebraska, usa;32
13200;muttenz, baselland, switzerland;18
13201;mumbai, ap, india;NULL
13202;torino, piemonte, italy;25
13203;london, england, united kingdom;40
13204;beusichem, gelderland, netherlands;41
13205;campbellton, new brunswick, canada;NULL
13206;berkeley, california, usa;NULL
13207;sale marasino (bs), lombardia, italy;35
13208;valdés, asturias, spain;52
13209;san diego, california, usa;28
13210;haddonfield, new jersey, usa;NULL
13211;torino, piemonte, italy;NULL
13212;loveland, colorado, usa;28
13213;ourense, galicia, spain;41
13214;roma, lazio, italy;29
13215;frechen, nordrhein-westfalen, germany;26
13216;charteris bay, lyttelton harbour, canterbury, new zealand;NULL
13217;calella, catalunya, spain;42
13218;athens, attica, greece;NULL
13219;yellowknife, northwest territories, canada;25
13220;fairbanks, alaska, usa;51
13221;iqaluit, nunavut, canada;45
13222;montreal, quebec, canada;43
13223;lethbridge, alberta, canada;21
13224;juneau, alaska, usa;55
13225;inuvik, northwest territories, canada;NULL
13226;seoul, n/a, south korea;NULL
13227;hammond, louisiana, usa;24
13228;fairbanks, alaska, usa;44
13229;anchorage, alaska, usa;NULL
13230;levignac de guyenne, lot et garonne, france;51
13231;nepean, ontario, canada;NULL
13232;bristol, england, united kingdom;50
13233;cuveglio, lombardia, italy;26
13234;león, león, spain;26
13235;weatherford, oklahoma, usa;NULL
13236;lubbock, texas, usa;NULL
13237;concord, ohio, usa;NULL
13238;roetgen, ,;23
13239;newark, delaware, usa;NULL
13240;tehran, tehran, iran;23
13241;badalona, barcelona, spain;27
13242;port townsend, washington, usa;58
13243;pictou, nova scotia, canada;62
13244;fredericksburg, virginia, usa;NULL
13245;asheville, north carolina, usa;NULL
13246;petaluma, california, usa;NULL
13247;vancouver, british columbia, canada;40
13248;ottawa, ontario, canada;26
13249;kirkland, washington, usa;NULL
13250;franklin, tennessee, usa;18
13251;amherst, massachusetts, usa;23
13252;savannah, georgia, usa;33
13253;girard, illinois, usa;NULL
13254;hüffenhardt, baden-wuerttemberg, germany;NULL
13255;madrid, madrid, spain;29
13256;malden, massachusetts, usa;38
13257;murcia, murcia, spain;24
13258;madrid, madrid, spain;NULL
13259;raleigh, north carolina, usa;57
13260;boise, id, usa;NULL
13261;tarragona, tarragona, spain;33
13262;termoli, molise, italy;41
13263;ferizaj, alabama, albania;20
13264;mountville, pennsylvania, usa;NULL
13265;jamestown, new york, usa;53
13266;sydney, new south wales, australia;42
13267;albrightsville, pennsylvania, usa;44
13268;winnipeg, manitoba, canada;NULL
13269;accrington lancs, n/a, united kingdom;NULL
13270;wellington, n/a, new zealand;25
13271;kaupunki, n/a, finland;19
13272;weymouyh, england, united kingdom;NULL
13273;harrisburg, pennsylvania, usa;201
13274;la vall d`uixò, comunidad valenciana, spain;23
13275;pn, virginia, italy;NULL
13276;napoli, campania, italy;34
13277;norwalk, iowa, usa;27
13278;bay point, california, usa;47
13279;moodus, connecticut, usa;NULL
13280;lakewood, colorado, usa;65
13281;kasugai, aichi, japan;45
13282;ofallon, illinois, usa;63
13283;westfield, new jersey, usa;56
13284;buzau, n, romania;69
13285;badajoz, n/a, spain;15
13286;cleveland, ohio, usa;NULL
13287;zagreb, n/a, croatia;NULL
13288;vista, california, usa;50
13289;kennebunkport, maine, usa;NULL
13290;albany, oregon, usa;NULL
13291;el puerto de santa maria, cadiz, españa;16
13292;paris, ile de france, france;28
13293;madrid, madrid, spain;26
13294;munich, bayern, germany;19
13295;georgetown, kentucky, usa;26
13296;san francisco, california, usa;NULL
13297;athens, ohio, usa;NULL
13298;la nucia, alicante, spain;27
13299;san francisco, california, usa;NULL
13300;valencia, valencia, spain;27
13301;jerez de la frontera, andalucía, spain;23
13302;dallas, texas, usa;43
13303;greenville, north carolina, usa;38
13304;madrid, madrid, spain;NULL
13305;afton, tennessee, usa;18
13306;alicante, comunidad valenciana, spain;62
13307;atlantic city, new jersey, usa;NULL
13308;milwaukee, wisconsin, usa;NULL
13309;madrid, n/a, spain;24
13310;gilberts, illinois, usa;30
13311;aberdeen, scotland, united kingdom;34
13312;zaragoza, aragón, spain;40
13313;zaragoza, zaragoza-españa, spain;38
13314;covington, ohio, usa;58
13315;delft, zuid holland, netherlands;NULL
13316;scheer, baden-wuerttemberg, germany;49
13317;milano, lombardia, italy;25
13318;aberdeen, scotland, united kingdom;61
13319;salem, oregon, usa;NULL
13320;miami, florida, usa;30
13321;sinzig, rheinland-pfalz, germany;58
13322;sheldon, iowa, usa;NULL
13323;firenze, toscana, italy;NULL
13324;webster groves, missouri, usa;NULL
13325;bilbao, euskal herria, spain;29
13326;edinburgh, n/a, united kingdom;57
13327;bucuresti, bucuresti, romania;42
13328;baltimore, maryland, usa;NULL
13329;colonia-koeln, nordrhein-westfalen, germany;41
13330;cary, north carolina, usa;23
13331;champaign, illinois, usa;58
13332;ottawa, ontario, canada;60
13333;almería, almería, spain;19
13334;las vegas, nevada, usa;NULL
13335;cartagena, murcia, spain;15
13336;north hollywood, california, usa;NULL
13337;pontedeume, pontedeume, spain;29
13338;horsham, pennsylvania, usa;22
13339;brisbane, saarland, australia;31
13340;shah alam, selangor, malaysia;31
13341;yonkers, new york, usa;NULL
13342;calgary, alberta, canada;23
13343;faisalabad, panjab, pakistan;27
13344;bergschenhoek, zh, netherlands;NULL
13345;elche, alicante, spain;26
13346;hamburg, hamburg, germany;29
13347;vigo, vigo pontevedra, spain;49
13348;manchester, gtr manchester, united kingdom;63
13349;belo horizonte, minas gerais, brazil;27
13350;bremen, bremen, germany;NULL
13351;tauranga, bay of plenty, new zealand;NULL
13352;sevilla, sevilla, spain;28
13353;evanston, illinois, usa;NULL
13354;salt lake, utah, usa;NULL
13355;houston, texas, usa;NULL
13356;littleton, colorado, usa;NULL
13357;essen, westphalen, germany;NULL
13358;capital federal, buenos aires, argentina;28
13359;munich, bayern, germany;19
13360;benalmádena, n/a, spain;16
13361;benalmádena, málaga, spain;16
13362;alresford, hampshire, united kingdom;52
13363;san giorgio in bosco, veneto, italy;26
13364;syracuse, new york, usa;NULL
13365;premia de dalt, catalunya, spain;23
13366;bowling green, kentucky, usa;22
13367;worcester, massachusetts, usa;25
13368;lawrence, kansas, usa;NULL
13369;elgoibar, guipuzcoa, spain;25
13370;tulungagung, jawa timur, indonesia;29
13371;buenos aires, buenos aires, argentina;NULL
13372;pordenone, friuli venezia giulia, italy;31
13373;jurmala, n/a, latvia;25
13374;lumsden, southland, new zealand;39
13375;clarksville, tennessee, usa;NULL
13376;reu, tarragona, spain;34
13377;kareas, attica, greece;44
13378;la coruña, galicia, spain;18
13379;cerritos, california, usa;45
13380;medina, ohio, usa;16
13381;montmagny, quebec, canada;NULL
13382;gijón, asturias, spain;50
13383;bologna, emilia romagna, italy;NULL
13384;bellingham, washington, usa;NULL
13385;linz, upper austria, austria;25
13386;pullman, washington, usa;18
13387;coronado, california, usa;NULL
13388;sant vicenç de montalt, catalunya, spain;44
13389;nueve de julio, buenos aires, argentina;18
13390;london, n/a, united kingdom;31
13391;hansville, washington, usa;NULL
13392;argyle shore, prince edward island, canada;NULL
13393;kettering, ohio, usa;NULL
13394;argyll, scotland, united kingdom;40
13395;summerville, south carolina, usa;NULL
13396;blairmore, scotland, united kingdom;52
13397;buenos aires, buenos aires, argentina;18
13398;leesburg, virginia, usa;60
13399;ottawa, ontario, canada;NULL
13400;oradea, bihor, romania;21
13401;grantsburg, wisconsin, usa;30
13402;craiova, dolj, romania;16
13403;delft, british columbia, netherlands;NULL
13404;graz, styria, austria;NULL
13405;buenos aires, buenos aires, argentina;28
13406;fredericton, new brunswick, canada;NULL
13407;rein-main ab, hessen, germany;14
13408;cadenazzo, ticino, switzerland;NULL
13409;bielefeld, nordrhein-westfalen, germany;20
13410;las vegas, nevada, usa;NULL
13411;rockport, maine, usa;NULL
13412;velletri, lazio, italy;32
13413;milano, lombardia, italy;30
13414;cesate, lombardia, italy;28
13415;venezia, veneto, italy;27
13416;rome, lazio, italy;NULL
13417;paris, paris, france;24
13418;saavedra, vermont, argentina;21
13419;capital federal, buenos aires, argentina;21
13420;st.paul, minnesota, usa;NULL
13421;colchester, england, united kingdom;20
13422;fuengirola, málaga, spain;18
13423;barcelona, barcelona, spain;14
13424;santiago, n/a, chile;36
13425;mount gretna, pennsylvania, usa;NULL
13426;santiago, n/a, chile;36
13427;lusby, maryland, usa;NULL
13428;milton, vermont, usa;NULL
13429;melbourne, victoria, australia;NULL
13430;lexington, kentucky, usa;NULL
13431;leicester, england, united kingdom;47
13432;schofield barracks, hawaii, usa;22
13433;toowoomba, queensland, australia;63
13434;toronto, ontario, canada;29
13435;gloriana, alaska, usa;NULL
13436;porto alegre, rio grande do sul, brazil;22
13437;seriate, lombardia, italy;NULL
13438;gloriana, alaska, usa;NULL
13439;athens, athens, greece;23
13440;vitoria, alava, spain;26
13441;cardiff, wales, united kingdom;NULL
13442;takoma park, maryland, usa;NULL
13443;padova, veneto, italy;27
13444;vaasa, länsi-suomi, finland;36
13445;fredericton, new brunswick, canada;NULL
13446;atlanta, georgia, usa;17
13447;nashville, tennessee, usa;24
13448;bellingham, washington, usa;NULL
13449;worcester, massachusetts, usa;18
13450;cuneo, piemonte, italy;40
13451;galiano island, british columbia, canada;25
13452;pisa, pisa, italy;32
13453;mieres, asturias, spain;27
13454;prague, n/a, czech republic;NULL
13455;sydney, new south wales, australia;NULL
13456;carrollton, texas, usa;NULL
13457;santiago, chile, chile;47
13458;gauting, bayern, germany;33
13459;isen, bayern, germany;26
13460;santa clara, california, usa;NULL
13461;tehran, tehran, iran;26
13462;vancouver, british columbia, canada;NULL
13463;alicante, alicante- españa, spain;26
13464;milano, lombardia, italy;NULL
13465;n. syracuse, new york, usa;23
13466;portland, oregon, usa;39
13467;bari, puglia, italy;NULL
13468;zaragoza, aragón, spain;17
13469;são paulo, são paulo, brazil;26
13470;kirkland, washington, usa;51
13471;las cruces, new mexico, usa;21
13472;paris, paris, france;28
13473;duisburg, nordrhein-westfalen, germany;23
13474;portland, maine, usa;25
13475;hillsboro, oregon, usa;NULL
13476;lancaster, new hampshire, usa;53
13477;bibbiano, emilia romagna, italy;27
13478;regina, saskatchewan, canada;28
13479;rotterdam, zuid holland, netherlands;31
13480;london, london, united kingdom;NULL
13481;ferrol, a coruña, spain;25
13482;brooklyn park, minnesota, usa;34
13483;amadora, n/a, portugal;NULL
13484;midland, michigan, usa;NULL
13485;ankara, n/a, turkey;23
13486;london, england, u.s. virgin islands;56
13487;spring branch, texas, usa;NULL
13488;hawick, scotland, united kingdom;36
13489;barcelona, barcelona, spain;23
13490;beijing, beijing, china;28
13491;hamburg, hamburg, germany;39
13492;balto., maryland, usa;NULL
13493;mihara, hiroshima, japan;NULL
13494;ames, iowa, usa;NULL
13495;hamilton, ontario, canada;NULL
13496;jerusalem, n/a, israel;56
13497;caracas, dc, venezuela;30
13498;nijmegen, gelderland, netherlands;NULL
13499;independence, missouri, usa;14
13500;fribourg, fribourg, switzerland;57
13501;medicine hat, alberta, canada;44
13502;san antonio, texas, usa;NULL
13503;nashville, tennessee, usa;31
13504;ilford, england, united kingdom;NULL
13505;sandy, utah, usa;NULL
13506;santa cruz, california, usa;NULL
13507;sydney, new south wales, australia;42
13508;seattle, washington, usa;NULL
13509;bothell, washington, usa;32
13510;flushing, new york, usa;NULL
13511;kuala lumpur, selangor, malaysia;33
13512;ny, new york, usa;36
13513;st petersburg, florida, usa;51
13514;verbania, vb., italy;43
13515;st. louis, missouri, usa;48
13516;milano, lombardia, italy;31
13517;pisa, toscana, italy;NULL
13518;fishers, indiana, usa;27
13519;miami, florida, usa;96
13520;silver spring, maryland, usa;NULL
13521;new york,, new york, usa;21
13522;milano, lombardia, italy;38
13523;milano, italy!, italy;37
13524;leverkusen, nordrhein-westfalen, germany;27
13525;dortmund, nordrhein-westfalen, germany;28
13526;vancouver, british columbia, canada;44
13527;bergamo, lombardia, italy;NULL
13528;montreal, quebec, canada;21
13529;san diego, california, usa;47
13530;mendoza, mendoza, argentina;27
13531;pittsburgh, pennsylvania, usa;41
13532;jerusalem, jerusalem, israel;22
13533;hyderabad, andhra pradesh, india;26
13534;st.joseph, missouri, usa;17
13535;palo alto, california, usa;NULL
13536;den helder, yukon territory, netherlands;NULL
13537;sidney, b c, canada;NULL
13538;coimbra, coimbra, portugal;41
13539;doha, doha, qatar;15
13540;doha, doha, qatar;15
13541;modesto, california, usa;NULL
13542;singapore, n/a, singapore;21
13543;athens, ohio, usa;NULL
13544;huntsville, texas, usa;39
13545;nambour, queensland, australia;NULL
13546;cologne, north rhine-westphalia, germany;25
13547;manchester, england, united kingdom;54
13548;portland, oregon, usa;NULL
13549;bantry, co.cork, ireland;40
13550;attleborough, england, united kingdom;14
13551;raleigh, north carolina, usa;NULL
13552;cordova, tennessee, usa;32
13553;chateauguay, quebec, canada;25
13554;n/a, rizal, philippines;NULL
13555;***, ****, canada;NULL
13556;oklahoma city, oklahoma, usa;NULL
13557;atlanta, georgia, usa;NULL
13558;pisa, italy, italy;NULL
13559;new york city, ,;67
13560;indianapolis, indiana, usa;NULL
13561;rotterdam, zuid holland, netherlands;NULL
13562;chittagong, n/a, bangladesh;20
13563;lahore, punjab, pakistan;23
13564;khulna, n/a, bangladesh;30
13565;freiburg, baden-wuerttemberg, germany;24
13566;garching, bayern, germany;NULL
13567;n. charleston, south carolina, usa;27
13568;napoli, campania, italy;NULL
13569;hadera, n/a,;NULL
13570;mieres, asturias, spain;22
13571;rome, lazio, italy;24
13572;gimse, sør trøndelag, norway;44
13573;reggio emilia, emilia romagna,;NULL
13574;canton, ohio, usa;NULL
13575;cordoba, calabria, argentina;27
13576;lugo, alaska, spain;25
13577;durango, bizkaia, spain;35
13578;westminster, maryland, usa;NULL
13579;freiburg, baden-wuerttemberg, germany;23
13580;remscheid, nordrhein-westfalen, germany;49
13581;salt lake city, utah, usa;33
13582;lisboa, lisboa, portugal;29
13583;oradea, bihor, romania;NULL
